Operator,Opref,Sitengr,Antennaht,Transtype,Freqband,Powerdbw,Maxpwrdbw,Maxpwrdbm,Sitelat,Sitelng
T-Mobile,90209,TQ4633085720,21,UMTS,2100,18,,65,51.55089,0.110776
T-Mobile,90209,TQ4633085720,21,UMTS,2100,18,,65,51.55089,0.110776
T-Mobile,90209,TQ4633085720,21,UMTS,2100,18,,65,51.55089,0.110776
T-Mobile,90210,TQ5180085360,15,UMTS,2100,18,,65,51.546209,0.189463
T-Mobile,90210,TQ5180085360,15,UMTS,2100,18,,65,51.546209,0.189463
T-Mobile,90210,TQ5180085360,15,UMTS,2100,18,,65,51.546209,0.189463
T-Mobile,90212,TQ5875085450,16,UMTS,2100,18,,65,51.545106,0.289662
T-Mobile,90212,TQ5875085450,16,UMTS,2100,18,,65,51.545106,0.289662
T-Mobile,90212,TQ5875085450,16,UMTS,2100,18,,65,51.545106,0.289662
T-Mobile,90213,TQ0433080650,23.5,UMTS,2100,18,,65,51.514646,-0.496297
T-Mobile,90213,TQ0433080650,23.5,UMTS,2100,18,,65,51.514646,-0.496297
T-Mobile,90213,TQ0433080650,23.5,UMTS,2100,18,,65,51.514646,-0.496297
T-Mobile,90214,TQ0688081920,36,UMTS,2100,18,,65,51.525586,-0.459173
T-Mobile,90214,TQ0688081920,36,UMTS,2100,18,,65,51.525586,-0.459173
T-Mobile,90214,TQ0688081920,36,UMTS,2100,17,,65,51.525586,-0.459173
T-Mobile,90215,TQ1171081170,14,UMTS,2100,19,,65,51.517909,-0.389808
T-Mobile,90215,TQ1171081170,14,UMTS,2100,19,,65,51.517909,-0.389808
T-Mobile,90215,TQ1171081170,14,UMTS,2100,19,,65,51.517909,-0.389808
T-Mobile,90216,TQ4440080810,21,UMTS,2100,18,,65,51.507263,0.080943
T-Mobile,90216,TQ4440080810,21,UMTS,2100,18,,65,51.507263,0.080943
T-Mobile,90217,TQ4816080520,23,UMTS,2100,18,,65,51.503684,0.134966
T-Mobile,90217,TQ4816080520,23,UMTS,2100,18,,65,51.503684,0.134966
T-Mobile,90217,TQ4816080520,23,UMTS,2100,18,,65,51.503684,0.134966
T-Mobile,90218,TQ5305081860,16,UMTS,2100,17,,65,51.514421,0.205957
T-Mobile,90218,TQ5305081860,16,UMTS,2100,18,,65,51.514421,0.205957
T-Mobile,90218,TQ5305081860,16,UMTS,2100,18,,65,51.514421,0.205957
T-Mobile,90220,TQ0648977250,14,UMTS,2100,19,,65,51.48368,-0.466218
T-Mobile,90220,TQ0648977250,14,UMTS,2100,19,,65,51.48368,-0.466218
T-Mobile,90220,TQ0648977250,14,UMTS,2100,19,,65,51.48368,-0.466218
T-Mobile,90221,TQ1076077870,22,UMTS,2100,18,,65,51.488433,-0.404532
T-Mobile,90221,TQ1076077870,22,UMTS,2100,18,,65,51.488433,-0.404532
T-Mobile,90221,TQ1076077870,22,UMTS,2100,18,,65,51.488433,-0.404532
T-Mobile,90222,TQ4091077280,24.4,UMTS,2100,18,,65,51.476421,0.029273
T-Mobile,90222,TQ4091077280,24.4,UMTS,2100,18,,65,51.476421,0.029273
T-Mobile,90222,TQ4091077280,24.4,UMTS,2100,18,,65,51.476421,0.029273
T-Mobile,90223,TQ4460078900,30,UMTS,2100,18,,65,51.490048,0.08304
T-Mobile,90223,TQ4460078900,30,UMTS,2100,18,,65,51.490048,0.08304
T-Mobile,90223,TQ4460078900,30,UMTS,2100,18,,65,51.490048,0.08304
T-Mobile,90228,TQ1295074485,22,UMTS,2100,18,,65,51.457572,-0.374082
T-Mobile,90228,TQ1295074485,22,UMTS,2100,19,,65,51.457572,-0.374082
T-Mobile,90228,TQ1295074485,22,UMTS,2100,18,,65,51.457572,-0.374082
T-Mobile,90229,TQ4354074420,23.6,UMTS,2100,18,,65,51.450057,0.065961
T-Mobile,90229,TQ4354074420,23.6,UMTS,2100,18,,65,51.450057,0.065961
T-Mobile,90229,TQ4354074420,23.6,UMTS,2100,18,,65,51.450057,0.065961
T-Mobile,90230,TQ4915075300,22.5,UMTS,2100,18,,65,51.456515,0.147017
T-Mobile,90230,TQ4915075300,22.5,UMTS,2100,18,,65,51.456515,0.147017
T-Mobile,90230,TQ4915075300,22.5,UMTS,2100,18,,65,51.456515,0.147017
T-Mobile,90231,TQ5288072980,29,UMTS,2100,18,,65,51.434673,0.199666
T-Mobile,90231,TQ5288072980,29,UMTS,2100,18,,65,51.434673,0.199666
T-Mobile,90231,TQ5288072980,29,UMTS,2100,18,,65,51.434673,0.199666
T-Mobile,90232,TQ5612574150,37.5,UMTS,2100,17,,65,51.444301,0.246833
T-Mobile,90232,TQ5612574150,37.5,UMTS,2100,18,,65,51.444301,0.246833
T-Mobile,90232,TQ5612574150,37.5,UMTS,2100,18,,65,51.444301,0.246833
T-Mobile,90234,TQ0400071800,45,UMTS,2100,19,,65,51.43515,-0.503657
T-Mobile,90234,TQ0400071800,45,UMTS,2100,18,,65,51.43515,-0.503657
T-Mobile,90234,TQ0400071800,45,UMTS,2100,18,,65,51.43515,-0.503657
T-Mobile,90235,TQ0927669565,27.8,UMTS,2100,18,,65,51.414066,-0.428466
T-Mobile,90235,TQ0927669565,27.8,UMTS,2100,18,,65,51.414066,-0.428466
T-Mobile,90235,TQ0927669565,27.8,UMTS,2100,18,,65,51.414066,-0.428466
T-Mobile,90236,TQ1356569020,39.5,UMTS,2100,16,,65,51.408324,-0.366985
T-Mobile,90236,TQ1356569020,39.5,UMTS,2100,16,,65,51.408324,-0.366985
T-Mobile,90236,TQ1356569020,39.5,UMTS,2100,16,,65,51.408324,-0.366985
T-Mobile,90237,TQ1950069800,34.3,UMTS,2100,17,,65,51.414115,-0.28142
T-Mobile,90237,TQ1950069800,34.3,UMTS,2100,18,,65,51.414115,-0.28142
T-Mobile,90237,TQ1950069800,34.3,UMTS,2100,18,,65,51.414115,-0.28142
T-Mobile,90238,TQ2383070400,16.5,UMTS,2100,18,,65,51.418579,-0.21897
T-Mobile,90238,TQ2383070400,16.5,UMTS,2100,18,,65,51.418579,-0.21897
T-Mobile,90238,TQ2383070400,16.5,UMTS,2100,18,,65,51.418579,-0.21897
T-Mobile,90239,TQ3610069650,21.4,UMTS,2100,16,,65,51.409025,-0.042886
T-Mobile,90239,TQ3610069650,21.4,UMTS,2100,16,,65,51.409025,-0.042886
T-Mobile,90239,TQ3610069650,21.4,UMTS,2100,12,,65,51.409025,-0.042886
T-Mobile,90240,TQ4042468956,36,UMTS,2100,18,,65,51.401734,0.018977
T-Mobile,90240,TQ4042468956,36,UMTS,2100,18,,65,51.401734,0.018977
T-Mobile,90240,TQ4042468956,36,UMTS,2100,18,,65,51.401734,0.018977
T-Mobile,90241,TQ4600071180,18,UMTS,2100,18,,65,51.420312,0.100006
T-Mobile,90241,TQ4600071180,18,UMTS,2100,18,,65,51.420312,0.100006
T-Mobile,90241,TQ4600071180,18,UMTS,2100,18,,65,51.420312,0.100006
T-Mobile,90243,TQ5523069570,26.4,UMTS,2100,18,,65,51.403392,0.231957
T-Mobile,90243,TQ5523069570,26.4,UMTS,2100,18,,65,51.403392,0.231957
T-Mobile,90243,TQ5523069570,26.4,UMTS,2100,18,,65,51.403392,0.231957
T-Mobile,90245,TQ0789564835,21,UMTS,2100,19,,65,51.371811,-0.449757
T-Mobile,90245,TQ0789564835,21,UMTS,2100,19,,65,51.371811,-0.449757
T-Mobile,90245,TQ0789564835,21,UMTS,2100,19,,65,51.371811,-0.449757
T-Mobile,90246,TQ1214065940,30,UMTS,2100,17,,65,51.380921,-0.388441
T-Mobile,90246,TQ1214065940,30,UMTS,2100,17,,65,51.380921,-0.388441
T-Mobile,90246,TQ1214065940,30,UMTS,2100,17,,65,51.380921,-0.388441
T-Mobile,90247,TQ1710065110,24.5,UMTS,2100,17,,65,51.372459,-0.317467
T-Mobile,90247,TQ1710065110,24.5,UMTS,2100,17,,65,51.372459,-0.317467
T-Mobile,90247,TQ1710065110,24.5,UMTS,2100,17,,65,51.372459,-0.317467
T-Mobile,90248,TQ2072566620,16,UMTS,2100,18,,65,51.385272,-0.264893
T-Mobile,90248,TQ2072566620,16,UMTS,2100,18,,65,51.385272,-0.264893
T-Mobile,90248,TQ2072566620,16,UMTS,2100,18,,65,51.385272,-0.264893
T-Mobile,90249,TQ2648066110,36,UMTS,2100,18,,65,51.379435,-0.182406
T-Mobile,90249,TQ2648066110,36,UMTS,2100,18,,65,51.379435,-0.182406
T-Mobile,90249,TQ2648066110,36,UMTS,2100,18,,65,51.379435,-0.182406
T-Mobile,90251,TQ3564065160,17,UMTS,2100,19,,65,51.368782,-0.051213
T-Mobile,90251,TQ3564065160,17,UMTS,2100,19,,65,51.368782,-0.051213
T-Mobile,90254,TQ4789066118,35,UMTS,2100,20,,65,51.374332,0.125061
T-Mobile,90254,TQ4789066118,34,UMTS,2100,20,,65,51.374332,0.125061
T-Mobile,90254,TQ4789066118,33,UMTS,2100,18,,65,51.374332,0.125061
T-Mobile,90256,TQ0610061930,23,UMTS,2100,18,,65,51.346035,-0.476404
T-Mobile,90256,TQ0610061930,23,UMTS,2100,18,,65,51.346035,-0.476404
T-Mobile,90256,TQ0610061930,23,UMTS,2100,18,,65,51.346035,-0.476404
T-Mobile,90257,TQ0934561160,35,UMTS,2100,18,,65,51.338498,-0.430061
T-Mobile,90257,TQ0934561160,35,UMTS,2100,18,,65,51.338498,-0.430061
T-Mobile,90257,TQ0934561160,35,UMTS,2100,17,,65,51.338498,-0.430061
T-Mobile,90258,TQ1548061635,31,UMTS,2100,18,,65,51.341554,-0.341861
T-Mobile,90258,TQ1548061635,31,UMTS,2100,18,,65,51.341554,-0.341861
T-Mobile,90258,TQ1548061635,31,UMTS,2100,18,,65,51.341554,-0.341861
T-Mobile,90259,TQ1915262046,25,UMTS,2100,18,,65,51.344491,-0.289024
T-Mobile,90259,TQ1915262046,25,UMTS,2100,18,,65,51.344491,-0.289024
T-Mobile,90259,TQ1915262046,25,UMTS,2100,18,,65,51.344491,-0.289024
T-Mobile,90259,TQ1935062050,25,UMTS,2100,19,,65,51.344485,-0.28618
T-Mobile,90259,TQ1935062050,25,UMTS,2100,19,,65,51.344485,-0.28618
T-Mobile,90259,TQ1935062050,25,UMTS,2100,19,,65,51.344485,-0.28618
T-Mobile,90260,TQ2395062380,14,UMTS,2100,19,,65,51.346466,-0.220045
T-Mobile,90260,TQ2395062380,14,UMTS,2100,19,,65,51.346466,-0.220045
T-Mobile,90260,TQ2395062380,14,UMTS,2100,19,,65,51.346466,-0.220045
T-Mobile,90261,TQ2798062220,29,UMTS,2100,18,,65,51.344135,-0.162262
T-Mobile,90261,TQ2798062220,29,UMTS,2100,18,,65,51.344135,-0.162262
T-Mobile,90261,TQ2798062220,29,UMTS,2100,18,,65,51.344135,-0.162262
T-Mobile,90262,TQ3210062350,23.6,UMTS,2100,19,,65,51.344361,-0.103086
T-Mobile,90262,TQ3210062350,25,UMTS,2100,17,,65,51.344361,-0.103086
T-Mobile,90262,TQ3210062350,25,UMTS,2100,17,,65,51.344361,-0.103086
T-Mobile,90263,TQ3792063560,34,UMTS,2100,18,,65,51.353853,-0.019097
T-Mobile,90263,TQ3792063560,34,UMTS,2100,19,,65,51.353853,-0.019097
T-Mobile,90263,TQ3792063560,34,UMTS,2100,18,,65,51.353853,-0.019097
T-Mobile,90264,TQ4195062400,30,UMTS,2100,18,,65,51.342435,0.038284
T-Mobile,90264,TQ4195062400,30,UMTS,2100,18,,65,51.342435,0.038284
T-Mobile,90264,TQ4195062400,30,UMTS,2100,18,,65,51.342435,0.038284
T-Mobile,90266,TQ4976063050,25,UMTS,2100,18,,65,51.346272,0.15062
T-Mobile,90266,TQ4976063050,25,UMTS,2100,18,,65,51.346272,0.15062
T-Mobile,90266,TQ4976063050,25,UMTS,2100,18,,65,51.346272,0.15062
T-Mobile,90267,TQ0549055990,15.6,UMTS,2100,18,,65,51.29275,-0.486919
T-Mobile,90267,TQ0549055990,15.6,UMTS,2100,18,,65,51.29275,-0.486919
T-Mobile,90269,TQ1719057190,31,UMTS,2100,18,,65,51.301248,-0.318781
T-Mobile,90269,TQ1719057190,31,UMTS,2100,18,,65,51.301248,-0.318781
T-Mobile,90269,TQ1719057190,31,UMTS,2100,18,,65,51.301248,-0.318781
T-Mobile,90270,TQ2174058570,31,UMTS,2100,16,,65,51.312698,-0.253067
T-Mobile,90270,TQ2174058570,31,UMTS,2100,16,,65,51.312698,-0.253067
T-Mobile,90270,TQ2174058570,31,UMTS,2100,16,,65,51.312698,-0.253067
T-Mobile,90271,TQ2609058050,31,UMTS,2100,18,,65,51.307076,-0.190863
T-Mobile,90271,TQ2609058050,31,UMTS,2100,18,,65,51.307076,-0.190863
T-Mobile,90271,TQ2609058050,31,UMTS,2100,18,,65,51.307076,-0.190863
T-Mobile,90272,TQ3018059125,24,UMTS,2100,18,,65,51.315817,-0.13182
T-Mobile,90272,TQ3018059125,24,UMTS,2100,18,,65,51.315817,-0.13182
T-Mobile,90272,TQ3018059125,24,UMTS,2100,18,,65,51.315817,-0.13182
T-Mobile,90273,TQ3486058960,29.5,UMTS,2100,18,,65,51.313244,-0.064761
T-Mobile,90273,TQ3486058960,29.5,UMTS,2100,18,,65,51.313244,-0.064761
T-Mobile,90273,TQ3486058960,29.5,UMTS,2100,18,,65,51.313244,-0.064761
T-Mobile,90287,TQ0360094750,22,UMTS,2100,18,,65,51.64153,-0.502654
T-Mobile,90287,TQ0360094750,22,UMTS,2100,18,,65,51.64153,-0.502654
T-Mobile,90287,TQ0360094750,22,UMTS,2100,18,,65,51.64153,-0.502654
T-Mobile,90288,TQ0801094520,29.5,UMTS,2100,18,,65,51.638633,-0.439012
T-Mobile,90288,TQ0801094520,29.5,UMTS,2100,18,,65,51.638633,-0.439012
T-Mobile,90288,TQ0801094520,29.5,UMTS,2100,18,,65,51.638633,-0.439012
T-Mobile,90289,TQ0752091876,30,UMTS,2100,18,,65,51.61496,-0.446902
T-Mobile,90289,TQ0752091876,30,UMTS,2100,18,,65,51.61496,-0.446902
T-Mobile,90289,TQ0752091876,30,UMTS,2100,18,,65,51.61496,-0.446902
T-Mobile,90290,TQ4659075190,17,UMTS,2100,18,,65,51.456195,0.110147
T-Mobile,90290,TQ4659075190,17,UMTS,2100,18,,65,51.456195,0.110147
T-Mobile,90290,TQ4659075190,17,UMTS,2100,18,,65,51.456195,0.110147
T-Mobile,90291,TQ1024072670,18,UMTS,2100,18,,65,51.441791,-0.413641
T-Mobile,90291,TQ1024072670,18,UMTS,2100,19,,65,51.441791,-0.413641
T-Mobile,90291,TQ1024072670,15,UMTS,2100,18,,65,51.441791,-0.413641
T-Mobile,90295,TQ4860068450,19.5,UMTS,2100,17,,65,51.395103,0.136232
T-Mobile,90295,TQ4860068450,19.5,UMTS,2100,17,,65,51.395103,0.136232
T-Mobile,90295,TQ4860068450,19.5,UMTS,2100,17,,65,51.395103,0.136232
T-Mobile,90297,TQ1830067550,20,UMTS,2100,18,,65,51.394143,-0.29942
T-Mobile,90297,TQ1830067550,20,UMTS,2100,19,,65,51.394143,-0.29942
T-Mobile,90297,TQ1830067550,20,UMTS,2100,18,,65,51.394143,-0.29942
T-Mobile,90298,TQ0950064510,31,UMTS,2100,18,,65,51.368582,-0.426805
T-Mobile,90298,TQ0950064510,31,UMTS,2100,18,,65,51.368582,-0.426805
T-Mobile,90298,TQ0950064510,31,UMTS,2100,18,,65,51.368582,-0.426805
T-Mobile,90299,TQ1350064200,31,UMTS,2100,19,,65,51.36501,-0.36946
T-Mobile,90299,TQ1350064200,31,UMTS,2100,19,,65,51.36501,-0.36946
T-Mobile,90299,TQ1350064200,31,UMTS,2100,19,,65,51.36501,-0.36946
T-Mobile,90301,TQ4597064680,25,UMTS,2100,19,,65,51.361906,0.096902
T-Mobile,90301,TQ4597064680,25,UMTS,2100,19,,65,51.361906,0.096902
T-Mobile,90301,TQ4597064680,25,UMTS,2100,19,,65,51.361906,0.096902
T-Mobile,90301,TQ4608064610,25,UMTS,2100,19,,65,51.361249,0.098452
T-Mobile,90301,TQ4608064610,25,UMTS,2100,19,,65,51.361249,0.098452
T-Mobile,90301,TQ4608064610,25,UMTS,2100,19,,65,51.361249,0.098452
T-Mobile,90303,TQ1173561355,26,UMTS,2100,18,,65,51.339786,-0.395699
T-Mobile,90303,TQ1173561355,26,UMTS,2100,18,,65,51.339786,-0.395699
T-Mobile,90303,TQ1173561355,26,UMTS,2100,18,,65,51.339786,-0.395699
T-Mobile,90305,TQ3296059280,33,UMTS,2100,18,,65,51.316567,-0.09189
T-Mobile,90305,TQ3296059280,35,UMTS,2100,18,,65,51.316567,-0.09189
T-Mobile,90305,TQ3296059280,35,UMTS,2100,18,,65,51.316567,-0.09189
T-Mobile,90306,TQ4192058950,19.1,UMTS,2100,18,,65,51.311437,0.036479
T-Mobile,90306,TQ4192058950,19.1,UMTS,2100,19,,65,51.311437,0.036479
T-Mobile,90306,TQ4192058950,19.1,UMTS,2100,19,,65,51.311437,0.036479
T-Mobile,90307,TQ5062059850,15.5,UMTS,2100,18,,65,51.317288,0.161607
T-Mobile,90307,TQ5062059850,15.5,UMTS,2100,18,,65,51.317288,0.161607
T-Mobile,90307,TQ5062059850,15.5,UMTS,2100,18,,65,51.317288,0.161607
T-Mobile,90308,TQ1917256810,31,UMTS,2100,18,,65,51.297421,-0.290487
T-Mobile,90308,TQ1917256810,31,UMTS,2100,18,,65,51.297421,-0.290487
T-Mobile,90308,TQ1917256810,31,UMTS,2100,18,,65,51.297421,-0.290487
T-Mobile,90379,TQ5700096850,29,UMTS,2100,18,,65,51.648028,0.269545
T-Mobile,90379,TQ5700096850,29,UMTS,2100,18,,65,51.648028,0.269545
T-Mobile,90379,TQ5700096850,29,UMTS,2100,18,,65,51.648028,0.269545
T-Mobile,90382,TQ5951094120,25,UMTS,2100,18,,65,51.622792,0.304554
T-Mobile,90382,TQ5951094120,25,UMTS,2100,18,,65,51.622792,0.304554
T-Mobile,90382,TQ5951094120,25,UMTS,2100,18,,65,51.622792,0.304554
T-Mobile,90400,TQ6190074440,22.5,UMTS,2100,19,,65,51.445285,0.330003
T-Mobile,90400,TQ6190074440,24.5,UMTS,2100,18,,65,51.445285,0.330003
T-Mobile,90400,TQ6190074440,22.5,UMTS,2100,18,,65,51.445285,0.330003
T-Mobile,90412,TQ5295057980,24,UMTS,2100,18,,65,51.299862,0.194217
T-Mobile,90412,TQ5295057980,24,UMTS,2100,18,,65,51.299862,0.194217
T-Mobile,90412,TQ5295057980,24,UMTS,2100,18,,65,51.299862,0.194217
T-Mobile,90413,TQ5827559040,24.5,UMTS,2100,18,,65,51.307932,0.271017
T-Mobile,90413,TQ5827559040,24.5,UMTS,2100,18,,65,51.307932,0.271017
T-Mobile,90413,TQ5827559040,24.5,UMTS,2100,18,,65,51.307932,0.271017
T-Mobile,90444,TQ2905082650,36,UMTS,2100,19,,65,51.527515,-0.139459
T-Mobile,90444,TQ2905082650,36,UMTS,2100,19,,65,51.527515,-0.139459
T-Mobile,90444,TQ2905082650,36,UMTS,2100,19,,65,51.527515,-0.139459
T-Mobile,90445,TQ2897080770,32,UMTS,2100,16,,65,51.510637,-0.1413
T-Mobile,90445,TQ2897080770,32,UMTS,2100,16,,65,51.510637,-0.1413
T-Mobile,90445,TQ2897080770,32,UMTS,2100,15,,65,51.510637,-0.1413
T-Mobile,90446,TQ2908978055,32,UMTS,2100,18,,65,51.486208,-0.140579
T-Mobile,90446,TQ2908978055,32,UMTS,2100,18,,65,51.486208,-0.140579
T-Mobile,90446,TQ2908978055,32,UMTS,2100,18,,65,51.486208,-0.140579
T-Mobile,90448,TQ2854078640,42,UMTS,2100,18,,65,51.491591,-0.148269
T-Mobile,90448,TQ2854078640,42,UMTS,2100,18,,65,51.491591,-0.148269
T-Mobile,90448,TQ2854078640,42,UMTS,2100,18,,65,51.491591,-0.148269
T-Mobile,90449,TQ2639591950,31,UMTS,2100,18,,65,51.611703,-0.174369
T-Mobile,90449,TQ2639591950,31,UMTS,2100,18,,65,51.611703,-0.174369
T-Mobile,90449,TQ2639591950,31,UMTS,2100,18,,65,51.611703,-0.174369
T-Mobile,90450,TQ4375094850,22,UMTS,2100,18,,65,51.633599,0.077327
T-Mobile,90450,TQ4375094850,22,UMTS,2100,18,,65,51.633599,0.077327
T-Mobile,90450,TQ4375094850,22,UMTS,2100,18,,65,51.633599,0.077327
T-Mobile,90451,TQ4601598390,16.45,UMTS,2100,18,,65,51.664827,0.111513
T-Mobile,90451,TQ4601598390,16.45,UMTS,2100,18,,65,51.664827,0.111513
T-Mobile,90451,TQ4601598390,16.45,UMTS,2100,18,,65,51.664827,0.111513
T-Mobile,90452,TQ2065092200,18,UMTS,2100,19,,65,51.615211,-0.257221
T-Mobile,90452,TQ2065092200,18,UMTS,2100,19,,65,51.615211,-0.257221
T-Mobile,90452,TQ2065092200,18,UMTS,2100,19,,65,51.615211,-0.257221
T-Mobile,90455,TQ3387585020,20,UMTS,2100,19,,65,51.547692,-0.069036
T-Mobile,90455,TQ3387585020,20,UMTS,2100,19,,65,51.547692,-0.069036
T-Mobile,90455,TQ3387585020,20,UMTS,2100,19,,65,51.547692,-0.069036
T-Mobile,90456,TQ1324090800,30,UMTS,2100,18,,65,51.604166,-0.364661
T-Mobile,90456,TQ1324090800,30,UMTS,2100,18,,65,51.604166,-0.364661
T-Mobile,90456,TQ1324090800,30,UMTS,2100,18,,65,51.604166,-0.364661
T-Mobile,90457,TQ1528588160,31,UMTS,2100,19,,65,51.580021,-0.33601
T-Mobile,90457,TQ1528588160,34.6,UMTS,2100,18,,65,51.580021,-0.33601
T-Mobile,90457,TQ1528588160,36.8,UMTS,2100,19,,65,51.580021,-0.33601
T-Mobile,90458,TQ2372564765,19,UMTS,2100,18,,65,51.367953,-0.222444
T-Mobile,90458,TQ2372564765,19,UMTS,2100,18,,65,51.367953,-0.222444
T-Mobile,90458,TQ2372564765,19,UMTS,2100,18,,65,51.367953,-0.222444
T-Mobile,90459,TQ1215072350,26,UMTS,2100,19,,65,51.438539,-0.38627
T-Mobile,90459,TQ1215072350,26,UMTS,2100,18,,65,51.438539,-0.38627
T-Mobile,90459,TQ1215072350,26,UMTS,2100,18,,65,51.438539,-0.38627
T-Mobile,90460,TQ4428069660,13,UMTS,2100,18,,65,51.407093,0.074665
T-Mobile,90460,TQ4428069660,13,UMTS,2100,19,,65,51.407093,0.074665
T-Mobile,90460,TQ4428069660,13,UMTS,2100,18,,65,51.407093,0.074665
T-Mobile,90461,TQ5864078630,17.5,UMTS,2100,19,,65,51.483857,0.285007
T-Mobile,90461,TQ5864078630,17.5,UMTS,2100,19,,65,51.483857,0.285007
T-Mobile,90461,TQ5864078630,17.5,UMTS,2100,19,,65,51.483857,0.285007
T-Mobile,90462,TQ3727566640,26.8,UMTS,2100,17,,65,51.38169,-0.027165
T-Mobile,90462,TQ3727566640,26.8,UMTS,2100,18,,65,51.38169,-0.027165
T-Mobile,90462,TQ3727566640,26.8,UMTS,2100,18,,65,51.38169,-0.027165
T-Mobile,90465,TQ1975066000,69,UMTS,2100,18,,65,51.379906,-0.279109
T-Mobile,90465,TQ1975066000,69,UMTS,2100,18,,65,51.379906,-0.279109
T-Mobile,90465,TQ1975066000,69,UMTS,2100,18,,65,51.379906,-0.279109
T-Mobile,90467,TQ0615098435,23.3,UMTS,2100,18,,65,51.674179,-0.464693
T-Mobile,90467,TQ0615098435,23.3,UMTS,2100,18,,65,51.674179,-0.464693
T-Mobile,90467,TQ0615098435,23.3,UMTS,2100,18,,65,51.674179,-0.464693
T-Mobile,90468,TQ5920271932,14.5,UMTS,2100,18,,65,51.423515,0.29008
T-Mobile,90468,TQ5920271932,14.5,UMTS,2100,18,,65,51.423515,0.29008
T-Mobile,90468,TQ5920271932,14.5,UMTS,2100,18,,65,51.423515,0.29008
T-Mobile,90469,TQ1695092260,17,UMTS,2100,18,,65,51.616531,-0.310621
T-Mobile,90469,TQ1695092260,15,UMTS,2100,19,,65,51.616531,-0.310621
T-Mobile,90469,TQ1695092260,17,UMTS,2100,18,,65,51.616531,-0.310621
T-Mobile,90480,TQ5892079640,16,UMTS,2100,18,,65,51.492853,0.289491
T-Mobile,90480,TQ5892079640,16,UMTS,2100,18,,65,51.492853,0.289491
T-Mobile,90480,TQ5892079640,16,UMTS,2100,18,,65,51.492853,0.289491
T-Mobile,90514,TQ5028098880,16,UMTS,2100,18,,65,51.668105,0.173353
T-Mobile,90514,TQ5028098880,16,UMTS,2100,18,,65,51.668105,0.173353
T-Mobile,90514,TQ5028098880,16,UMTS,2100,18,,65,51.668105,0.173353
T-Mobile,90522,TQ0756075606,25.8,UMTS,2100,18,,65,51.468699,-0.451298
T-Mobile,90522,TQ0756075606,25.8,UMTS,2100,18,,65,51.468699,-0.451298
T-Mobile,90522,TQ0756075606,25.8,UMTS,2100,18,,65,51.468699,-0.451298
T-Mobile,90522,TQ0760075650,25.8,UMTS,2100,19,,65,51.469087,-0.450709
T-Mobile,90522,TQ0760075650,25.8,UMTS,2100,19,,65,51.469087,-0.450709
T-Mobile,90522,TQ0760075650,25.8,UMTS,2100,19,,65,51.469087,-0.450709
T-Mobile,90523,TQ2086083720,39,UMTS,2100,20,,65,51.538945,-0.257108
T-Mobile,90523,TQ2086083720,39,UMTS,2100,18,,65,51.538945,-0.257108
T-Mobile,90523,TQ2086083720,39,UMTS,2100,18,,65,51.538945,-0.257108
T-Mobile,90524,TQ5395087350,20,UMTS,2100,20,,65,51.563508,0.22132
T-Mobile,90524,TQ5395087350,20,UMTS,2100,16,,65,51.563508,0.22132
T-Mobile,90524,TQ5395087350,20,UMTS,2100,16,,65,51.563508,0.22132
T-Mobile,90526,TQ2145068600,58,UMTS,2100,18,,65,51.402915,-0.253801
T-Mobile,90526,TQ2145068600,58,UMTS,2100,18,,65,51.402915,-0.253801
T-Mobile,90526,TQ2145068600,58,UMTS,2100,18,,65,51.402915,-0.253801
T-Mobile,90527,TQ2490059700,23,UMTS,2100,18,,65,51.32217,-0.20735
T-Mobile,90527,TQ2490059700,23,UMTS,2100,18,,65,51.32217,-0.20735
T-Mobile,90527,TQ2490059700,23,UMTS,2100,18,,65,51.32217,-0.20735
T-Mobile,90528,TQ1813575006,24.1,UMTS,2100,19,,65,51.461196,-0.299304
T-Mobile,90528,TQ1813575006,24.5,UMTS,2100,19,,65,51.461196,-0.299304
T-Mobile,90528,TQ1813575006,24.1,UMTS,2100,19,,65,51.461196,-0.299304
T-Mobile,90530,TQ5149088900,43,UMTS,2100,18,,65,51.578103,0.186522
T-Mobile,90530,TQ5149088900,43,UMTS,2100,18,,65,51.578103,0.186522
T-Mobile,90530,TQ5149088900,43,UMTS,2100,18,,65,51.578103,0.186522
T-Mobile,90531,TQ3678075500,21,UMTS,2100,18,,65,51.461437,-0.030854
T-Mobile,90531,TQ3678075500,21,UMTS,2100,18,,65,51.461437,-0.030854
T-Mobile,90531,TQ3678075500,21,UMTS,2100,18,,65,51.461437,-0.030854
T-Mobile,90532,TQ1925059300,25,UMTS,2100,16,,65,51.319787,-0.288536
T-Mobile,90532,TQ1925059300,25,UMTS,2100,16,,65,51.319787,-0.288536
T-Mobile,90532,TQ1925059300,25,UMTS,2100,16,,65,51.319787,-0.288536
T-Mobile,90533,TQ2823789662,16.6,UMTS,2100,18,,65,51.590722,-0.148615
T-Mobile,90533,TQ2823789662,16.6,UMTS,2100,18,,65,51.590722,-0.148615
T-Mobile,90533,TQ2823789662,16.6,UMTS,2100,18,,65,51.590722,-0.148615
T-Mobile,90534,TQ2978094100,20,UMTS,2100,17,,65,51.630256,-0.124708
T-Mobile,90534,TQ2978094100,20,UMTS,2100,19,,65,51.630256,-0.124708
T-Mobile,90534,TQ2978094100,20,UMTS,2100,19,,65,51.630256,-0.124708
